payment_id,PaymentID,order_id,OrderID,customer_id,CustomerID,payment_date,PaymentDate,amount,Amount_USD,currency,Currency,payment_method,PaymentMethod,transaction_id,TransactionID,status,PaymentStatus,gateway,Gateway,card_last4,CardLast4,bank_name,BankName,refund_amount,RefundAmount,refund_date,RefundDate,is_fraud,IsFraud,fraud_score,FraudScore,processing_fee,ProcessingFee,net_amount,NetAmount,billing_country,BillingCountry,notes,tmp_pay
PAY00001815,PAY00001815,ORD0000101,ORD0000101,CUST001041,CUST001041,"March 07, 2022",2022/06/06,USD 7628.41,10626.7,usd,GBP,credit_card,Credit Card,TXNGSO0HFEKAX1P,TXN2693818161,Completed,Completed,Authorize.net,PayPal,4790,2271,Chase,Chase,0,0,,,0,0,0.7243,0.7243,$43.46,$89.07,5390.39 USD,null,U.S.A,US,,
PAY00001816,PAY00001816,ORD0004850,ORD0004850,CUST001239,CUST001239,,02/12/2022,£7698.98,47019.41,€,GBP,paypal,Wire,TXNKZBI3Q7V3EDB,TXN9281039493,Completed,Pending,PayPal,PayPal,5000,9012,NULL,BofA,0,0,,,No,No,0.3083,0.3083,55.49 USD,$85.44,13324.91,USD 38156.42,U.S.A,US,Manual review,
PAY00001817,PAY00001817,ORD0000244,ORD0000244,,CUST001691,170723,02/24/2023,£734.27,$26441.05,JPY,USD,paypal,Wire,,TXN2141130934,Completed,Completed,Stripe,PayPal,6079,9724,Citi,Wells Fargo,21623.71 USD,24820.63,03/03/2023,2023-03-03,0,0,0.8326,0.8326,£89.07,N/A,15369.76 USD,"$33,843.21",usa,DE,Flagged,
PAY00001818,PAY00001818,ORD0002985,ORD0002985,CUST001322,CUST001322,2022/07/26,091221,6395.43,26818.82,GBP,GBP,ACH,Wire,TXN397HONE6TUQ3,TXN5413471022,Completed,Failed,STRIPE,PayPal,3665,6975,Citi,BofA,0,0,,,False,False,0.8685,0.8685,N/A,77.09,N/A,31074.75,US,DE,,
PAY00001819,PAY00001819,ORD0000727,ORD0000727,CUST000063,CUST000063,2021-12-27,260121,38898.07 USD,6378.18 USD,NaN,NULL,ACH,Credit Card,TXNYKV1XX9ICGGU,TXN1460459104,,Completed,Manual,NaN,9219,8625,Chase,BofA,0,0,,,No,NULL,0.1585,0.1585,£57.62,81.67,USD 41821.43,"$31,792.02",United States,FR,NaN,
PAY00001820,PAY00001820,ORD0000029,ORD0000029,CUST001505,,"July 07, 2020",2022/10/18,€15857.77,£17252.19,€,USD,PayPal,ACH,TXNHJFI5MPIQEJ0,TXN1497238836,failed,Refunded,STRIPE,Stripe,2696,5876,BofA,Chase,0,0,,,0,0,0.8949,0.8949,,$51.79,21828.15,44348.29,usa,DE,<b>note</b>,
PAY00001821,PAY00001821,ORD0002224,ORD0002224,CUST001880,,26-02-2023,230620,22993.76,€36281.99,$,GBP,Credit Card,PayPal,TXNS6UWZ844J7S7,TXN2272971477,Completed,Completed,Authorize.net,PayPal,1684,3288,Wells Fargo,Wells Fargo,0,0,,,0,0,0.4301,0.4301,29.23,USD 57.36,"$36,746.91",6376.82,usa,IN,<b>note</b>,
PAY00001822,PAY00001822,ORD0001610,ORD0001610,CUST001593,CUST001593,2021-03-09,04/07/2020,€34872.06,30266.74,usd,EUR,NaN,ACH,TXNNHLGYXFTOBR0,TXN4285737634,Failed,NaN,Stripe,PayPal,2927,2034,Wells Fargo,NaN,0,0,,,false,false,high,high,$93.59,£20.61,28070.15,£19209.04,US,DE,Flagged,
PAY00001823,PAY00001823,ORD0000313,ORD0000313,CUST001096,CUST001096,2021/01/19,2020/08/21,39111.68,"$43,981.40",INR,USD,credit_card,Credit Card,TXNE8N0SSO551ZF,TXN2523146897,completed,Completed,NaN,Square,4958,1022,Wells Fargo,,0,0,,,False,False,0.5754,0.5754,$8.13,28.05,31686.5,$42068.21,USA,DE,<b>note</b>,
PAY00001824,,ORD0003598,ORD0003598,CUST000553,CUST000553,07/02/2022,04/02/2020,37712.12,11681.2,GBP,USD,PayPal,Wire,TXN91LUOQCD9SQW,TXN2923088992,chargeback,Pending,PayPal,Square,7073,8208,Wells Fargo,BofA,0,0,,,False,False,0.7795,0.7795,43.83 USD,£52.42,11816.43 USD,USD 45907.03,U.S.A,US,Manual review,
PAY00001825,PAY00001825,ORD0000623,ORD0000623,CUST001433,CUST001433,2023-03-11,"May 24, 2023",€29361.74,£40504.87,$,USD,credit_card,ACH,TXND8TH5SUA7U3P,TXN5774614312,Refunded,Pending,Adyen,Stripe,4683,9189,N/A,Chase,0,0,,,No,No,0.9831,0.9831,$36.63,77.76 USD,$13494.98,$6464.55,US,null,Auto-processed,
PAY00001826,PAY00001826,NULL,ORD0000178,CUST000651,CUST000651,29-08-2020,290122,18096.23,£25665.06,JPY,EUR,credit_card,Credit Card,TXN7Y4E7MV7BL8A,TXN0373820062,Completed,Failed,STRIPE,Stripe,6703,4580,N/A,BofA,0,0,,,No,No,0.6537,0.6537,€35.96,£67.67,"$1,682.58",30137.22,US,GB,,
PAY00001827,PAY00001827,ORD0004709,ORD0004709,CUST001964,CUST001964,230920,"January 12, 2023",€25208.43,£33415.53,GBP,EUR,wire,null,TXNOM8EAN6DY6A3,TXN9651682954,FAILED,Refunded,Adyen,Square,hidden,2696,N/A,BofA,0,0,,NULL,False,False,0.611,0.611,22.14,€35.32,€41993.64,$1865.94,United States,US,Manual review,
PAY00001828,PAY00001828,N/A,ORD0000371,CUST000687,CUST000687,2022/03/16,090923,3667.43,32233.89,USD,EUR,debit,Credit Card,TXNLO5JW5SL228F,TXN5333745809,Completed,Failed,Square,Square,6242,7914,BofA,null,null,0,,,False,False,0.7092,0.7092,$50.33,£68.74,£41471.91,14018.42,U.S.A,GB,,
PAY00001829,PAY00001829,ORD0000207,ORD0000207,CUST001624,CUST001624,06-08-2022,09/02/2020,19210.34 USD,USD 9943.49,NaN,USD,PayPal,PayPal,null,TXN2586599663,failed,Refunded,Manual,Square,hidden,3999,N/A,BofA,£1635.6,618.5 USD,04/09/2023,2023-04-09,false,false,0.2369,0.2369,USD 76.03,USD 43.01,43778.74,€3350.84,U.S.A,JP,∑ special,
PAY00001830,PAY00001830,ORD0004932,ORD0004932,CUST001669,CUST001669,08/13/2021,2021/04/11,"$2,182.49",USD 40911.01,$,USD,paypal,Credit Card,TXN6HSLDNKN0Q24,TXN7151370501,failed,Refunded,Stripe,PayPal,3001,9680,,NaN,0,0,,,0,0,0.7713,0.7713,N/A,95.86,£12756.88,42343.22 USD,U.S.A,FR,<b>note</b>,
PAY00001831,PAY00001831,ORD0003391,ORD0003391,CUST000424,CUST000424,"November 05, 2023",2021/05/21,??,N/A,JPY,EUR,credit_card,PayPal,TXNRVBHNXNUN5O1,TXN8143048374,failed,Failed,Braintree,NULL,3933,2044,,Chase,NaN,0,,,False,False,0.5416,0.5416,£57.09,$25.75,"$3,285.91",€10420.34,USA,US,<b>note</b>,
PAY00001832,PAY00001832,ORD0003448,ORD0003448,CUST000912,CUST000912,2022/09/08,NULL,$10900.26,46534.48,GBP,GBP,debit,Credit Card,TXNQNRWEXH5VVWJ,TXN0608203419,failed,Refunded,Square,PayPal,9576,NULL,N/A,Chase,0,0,,,null,No,0.4754,0.4754,32.21,15.69,42081.55,€24772.83,United States,FR,Flagged,
PAY00001833,PAY00001833,ORD0004922,ORD0004922,CUST000780,CUST000780,N/A,2020-10-10,293.06,17410.24,USD,USD,cash,Wire,TXN98J07Z7MOWC4,TXN9638131896,FAILED,Completed,STRIPE,NULL,1128,6087,N/A,Chase,NaN,0,,,False,False,0.4031,0.4031,$27.16,42.92,"$1,334.00",NaN,US,DE,Manual review,
PAY00001834,PAY00001834,ORD0000921,ORD0000921,NULL,CUST000487,"January 07, 2021","June 23, 2020",USD 16427.95,null,€,EUR,null,PayPal,TXN9MQBL5T0ISRW,TXN6016501587,FAILED,Completed,stripe,Square,3052,2432,Citi,,0,0,,,False,False,0.4123,0.4123,$43.98,24.12 USD,45862.7,26718.49,U.S.A,US,Manual review,
PAY00001835,PAY00001835,ORD0001797,ORD0001797,CUST001818,CUST001818,"July 11, 2020",03/06/2022,19555.35,USD 43527.08,GBP,USD,BTC,Credit Card,NULL,TXN4958577132,pending,Pending,STRIPE,Square,4342,9115,N/A,Wells Fargo,NaN,0,,,0,0,0.2035,N/A,12.77 USD,42.55 USD,43248.62,$12924.85,usa,GB,Auto-processed,
PAY00001836,PAY00001836,ORD0002948,ORD0002948,CUST001570,CUST001570,2022/08/07,02/12/2020,27324.95,"$33,991.09",INR,EUR,credit_card,Wire,TXNVZK97BMEA0E4,TXN5528452466,COMPLETED,Refunded,PayPal,Square,6384,3675,Barclays,BofA,0,0,,,No,No,0.4832,,10.15,78.58 USD,USD 37053.45,USD 45707.38,usa,FR,∑ special,
PAY00001837,PAY00001837,ORD0001249,ORD0001249,CUST001976,N/A,22-04-2020,01/31/2020,$8620.4,USD 20981.79,,USD,ACH,Wire,,TXN2955172953,refunded,Pending,STRIPE,,1047,1809,Citi,Chase,0,0,,,false,false,0.8485,0.8485,30.75 USD,$15.85,"$41,404.90",$3361.24,United States of America,GB,<b>note</b>,
PAY00001838,PAY00001838,ORD0001758,ORD0001758,CUST001773,CUST001773,"May 12, 2023","October 02, 2023",19189.83,£17254.0,JPY,EUR,credit_card,ACH,TXN1ISPD8JP1G5N,TXN2632888195,Pending,Failed,Stripe,Stripe,7552,5985,N/A,Chase,0,0,,null,No,No,0.9618,0.9618,$34.45,49.61 USD,£45681.23,1514.66 USD,usa,IN,Flagged,
PAY00001839,PAY00001839,ORD9312506,ORD9312506,CUST001789,CUST001789,"February 14, 2023",230521,£25640.93,£23234.14,€,GBP,BTC,PayPal,TXNCP15L3QA48ZO,TXN5621475976,Failed,Pending,PayPal,PayPal,2984,7261,,Chase,0,0,,,0,0,0.2156,0.2156,7.16,NULL,£23245.66,N/A,usa,FR,Manual review,
PAY00001840,PAY00001840,ORD0000102,ORD0000102,CUST001691,CUST001691,2021/12/19,,£23943.01,5470.94 USD,USD,GBP,Credit Card,Credit Card,TXNN6MRRGUGXXA8,TXN5941773582,completed,Refunded,Stripe,Square,N/A,5369,HSBC,Wells Fargo,0,0,,,No,No,0.8146,0.8146,58.17,€90.93,25357.02,USD 45401.84,US,FR,,
PAY00001841,PAY00001841,ORD0002048,ORD0002048,CUST001298,CUST001298,2020-06-15,12/29/2022,,$2799.01,JPY,USD,crypto,NaN,TXNFTQUSYH7M09L,TXN6225731472,COMPLETED,Failed,stripe,Stripe,6107,8011,Barclays,Wells Fargo,16188.23,4983.41,2020-12-19,2020-12-19,0,0,0.2735,0.2735,69.18,€87.16,4522.67 USD,£40164.25,usa,IN,,
PAY00001842,PAY00001842,ORD0003675,ORD0003675,CUST000012,,,28-09-2021,TBD,11676.38,€,EUR,credit_card,Credit Card,NaN,TXN1460267842,Failed,Refunded,STRIPE,PayPal,5527,9783,Citi,Wells Fargo,0,0,,,No,No,0.1777,0.1777,6.92 USD,78.41,€19645.54,USD 36338.9,usa,IN,<b>note</b>,
PAY00001843,PAY00001843,ORD0004648,ORD0004648,CUST001744,,011023,2022/07/31,47902.75 USD,$14197.54,$,GBP,cash,ACH,TXNVGYNJIDEL7D8,TXN3999229296,pending,Failed,stripe,PayPal,1032,9148,Chase,Wells Fargo,0,0,,,0,0,0.3006,0.3006,$7.28,$60.65,"$21,805.74",16616.98,USA,JP,<b>note</b>,
PAY00001844,PAY00001844,ORD0000093,ORD0000093,NaN,CUST000601,NaN,05-11-2020,14255.35,$8422.13,€,GBP,paypal,PayPal,TXNV6ADFHMTCHUZ,TXN7417670458,Pending,Completed,Square,PayPal,****,9275,Barclays,N/A,0,0,,,False,False,0.4334,0.4334,USD 43.76,$90.14,null,34687.07,U.S.A,GB,Auto-processed,
PAY00000751,PAY00001845,ORD0001300,ORD0001300,CUST001453,CUST001453,03/08/2022,"June 18, 2022",-6652,USD 37023.48,EUR,GBP,credit_card,Credit Card,TXN1087STX4I8AT,TXN0847358681,refunded,Failed,Square,Stripe,2514,6540,BofA,,N/A,0,,,false,false,0.714,0.714,$26.29,38.14,,33932.27,United States,JP,<b>note</b>,
PAY00001846,PAY00001846,ORD0002892,ORD0002892,CUST000902,CUST000902,"August 08, 2023",2020/08/30,£29470.27,"$7,210.77",€,USD,ACH,PayPal,,TXN6763388769,pending,Refunded,Manual,Stripe,3773,6086,,Chase,0,0,,,No,No,0.2119,0.2119,USD 67.96,$33.77,41237.22,20005.98,US,DE,∑ special,
PAY00000594,PAY00001847,ORD0002301,ORD0002301,CUST000789,NaN,2021/07/09,"October 07, 2020",25199.66,"$43,391.31",usd,GBP,Credit Card,PayPal,TXNN962Y012WEEK,NULL,refunded,Refunded,Braintree,PayPal,2326,2839,BofA,NULL,0,0,,,False,False,0.4363,0.4363,USD 42.06,18.13,36177.25 USD,"$36,351.78",United States,FR,Flagged,
PAY00001848,PAY00001848,ORD0002793,ORD0002793,CUST000940,CUST000940,31-05-2022,"June 01, 2023",,24574.49,usd,USD,paypal,PayPal,TXNRGKUSIKHVIZ7,TXN2969511519,pending,Pending,Stripe,Stripe,1488,4194,HSBC,Wells Fargo,0,0,,,No,No,0.0398,0.0398,68.86,,$6498.79,1125.45 USD,usa,IN,<b>note</b>,
PAY00001849,PAY00001849,ORD0003545,ORD0003545,CUST001639,CUST001639,070121,2022/11/19,18347.28 USD,26369.54 USD,EUR,GBP,credit_card,Wire,TXNMKRHL55ETSYN,TXN2512909082,failed,Failed,PayPal,Square,1859,5534,Wells Fargo,Wells Fargo,0,0,,,false,null,0.1451,0.1451,43.01 USD,USD 95.79,29467.63 USD,€27267.49,USA,GB,Flagged,NaN
PAY00001850,PAY00001850,ORD0004547,ORD0004547,CUST000088,CUST000088,26-10-2022,12-09-2023,€16340.54,N/A,usd,USD,cash,Credit Card,TXNXY72OOHXXSXB,TXN4109296691,pending,Pending,NaN,Square,3398,4173,,Chase,0,0,,,False,False,0.911,0.911,10.12 USD,€67.41,NULL,£19089.09,usa,DE,Flagged,
PAY00001851,PAY00001851,ORD0003820,ORD0003820,CUST000287,CUST000287,2023/10/23,,??,N/A,usd,EUR,cash,Wire,TXNWOZD9YU8LZJL,null,NULL,Refunded,PayPal,NULL,3419,9884,,BofA,0,0,,,False,False,0.0429,0.0429,$31.83,32.22,USD 19183.71,,US,GB,Auto-processed,
PAY00001852,PAY00001852,ORD0001446,ORD0001446,CUST000014,CUST000014,,2021/01/09,€31030.72,32910.52,USD,EUR,crypto,PayPal,TXNCQ64AC8XHHGY,TXN4932284537,failed,Refunded,Authorize.net,PayPal,3997,7301,Barclays,BofA,0,0,,,No,No,N/A,N/A,66.89,€55.73,£15383.54,USD 47576.61,NaN,FR,Manual review,
PAY00001853,PAY00001853,ORD0001939,ORD0001939,CUST000054,,2022/01/16,2021/07/19,20253.72,TBD,USD,EUR,crypto,ACH,,TXN7100559257,COMPLETED,Refunded,Manual,Square,1834,4146,Wells Fargo,Wells Fargo,12350.24 USD,2305.73,2022-03-08,2022-03-08,False,False,0.0179,0.0179,-2747,$16.36,34331.76,42364.75,United States of America,GB,,
PAY00001854,PAY00001854,ORD0004029,ORD0004029,CUST000531,CUST000531,080923,2022-09-28,€16337.2,"$31,988.74",usd,GBP,paypal,Wire,TXNTSEYH8XO5TKB,TXN0778532868,Refunded,Refunded,PayPal,Stripe,8740,4584,NaN,BofA,0,0,,,0,,NaN,0.5228,14.64,28.16 USD,"$38,246.83",$15185.46,US,FR,Flagged,
PAY00001855,PAY00001855,ORD0000311,ORD0000311,CUST000696,CUST000696,300421,2020-09-14,46835.01,23982.28,GBP,GBP,wire,ACH,,TXN8292896758,completed,Pending,,Square,6088,6020,Wells Fargo,Chase,,,,,false,false,0.1781,0.1781,£90.15,USD 15.95,7313.49,35576.22,US,JP,∑ special,
PAY00001856,PAY00001856,ORD0001049,ORD0001049,CUST001354,CUST001354,260321,2022/11/29,24564.22 USD,??,GBP,EUR,debit,PayPal,TXNGJZYTBVLIJRJ,TXN0386472718,Failed,Refunded,PayPal,PayPal,8914,null,,Wells Fargo,0,0,,,false,false,0.9872,0.9872,USD 86.99,€36.91,€31843.86,NULL,USA,DE,Auto-processed,
PAY00001857,PAY00001857,ORD0004578,ORD0004578,CUST000983,CUST000983,"March 05, 2022","December 05, 2021",£4551.28,44564.5,INR,GBP,debit,Credit Card,TXNXXVQVPFWJUVC,TXN6375614617,Completed,Completed,Manual,Stripe,2337,6245,Barclays,Wells Fargo,0,0,,,No,No,0.6704,0.6704,£25.41,£10.07,€21297.5,45705.54,USA,DE,<b>note</b>,
PAY00001858,PAY00001858,ORD0003720,ORD0003720,CUST001631,CUST001631,31-07-2023,2022-10-24,USD 21298.4,$38971.63,GBP,GBP,paypal,PayPal,TXN622QLLQFAQLU,TXN0567949566,pending,Completed,PayPal,Stripe,,8158,Wells Fargo,Chase,0,0,,,false,false,0.9579,0.9579,$33.61,£69.85,USD 18812.44,14615.47,usa,,,
PAY00001859,PAY00001859,ORD0003690,ORD0003690,CUST000031,CUST000031,2023/11/29,2022/03/29,USD 13797.66,USD 5493.74,$,USD,debit,ACH,TXNY5S5DDK72AJI,NULL,COMPLETED,,STRIPE,PayPal,8157,5703,BofA,Wells Fargo,0,0,,,false,false,0.4249,0.4249,90.67,USD 79.91,,"$5,075.41",usa,IN,<b>note</b>,
PAY00001860,PAY00001860,ORD0001814,ORD0001814,CUST000333,CUST000333,2023/08/29,12/24/2021,€5853.44,£36220.99,€,EUR,crypto,ACH,TXNMG34MJZ58D2B,TXN7801930150,Refunded,Pending,stripe,Stripe,NULL,null,Wells Fargo,Wells Fargo,0,0,,,No,No,0.934,0.934,17.35 USD,33.12 USD,27353.7,£32177.53,United States of America,DE,∑ special,
PAY00001861,PAY00001861,null,ORD0002640,CUST001486,CUST001486,null,"June 03, 2020",10959.91,46052.3,$,EUR,credit_card,ACH,TXNI2HSZBXFCM0H,TXN9716034014,completed,Completed,Adyen,Stripe,1418,4263,Citi,BofA,0,0,,,False,False,0.5812,0.5812,5.64,£44.86,"$15,563.06",€1410.02,USA,US,Flagged,
PAY00001862,PAY00001862,ORD9422382,ORD9422382,CUST000249,CUST000249,"September 09, 2023",07/03/2023,8260.95 USD,€47906.24,JPY,EUR,BTC,PayPal,TXNRJ71YUQ94SXG,TXN0742038266,completed,Pending,Braintree,PayPal,3056,8167,N/A,BofA,0,0,,,False,False,0.8295,0.8295,NaN,€57.42,25124.97,-9955,United States,JP,Manual review,
PAY00001863,null,ORD0003683,ORD0003683,CUST000760,CUST000760,050922,2023-02-22,45833.47 USD,34728.47 USD,usd,USD,wire,ACH,TXNSRL87HWOQAE6,TXN0354829897,NULL,Refunded,,PayPal,8314,3397,Citi,Chase,null,0,,,0,0,0.971,0.971,$64.15,£97.26,£3386.76,??,usa,null,Auto-processed,
PAY00001864,PAY00001864,ORD0001113,ORD0001113,CUST001169,CUST001169,120321,11/29/2021,16054.62 USD,€39106.95,€,USD,cash,PayPal,TXN54VAXV58Y167,TXN7597428307,Refunded,Completed,Adyen,PayPal,4890,7501,BofA,BofA,0,0,,,,False,0.8863,0.8863,,£65.0,41003.58,€47760.69,NaN,FR,,
PAY00001865,PAY00001865,ORD0004733,ORD0004733,CUST001458,CUST001458,2023/02/02,171220,USD 46692.25,25493.1,JPY,EUR,crypto,,TXNHGF9GQXOP6SS,TXN5357670911,COMPLETED,Failed,PayPal,NULL,5486,3397,Citi,BofA,0,0,,,False,False,0.9752,0.9752,71.19,$49.64,"$34,744.31",£902.71,usa,FR,Manual review,
PAY00001866,PAY00001866,ORD0002431,ORD0002431,CUST000541,CUST000541,040923,07/27/2023,€10383.97,??,€,EUR,,NULL,NaN,TXN6670318307,null,Refunded,Manual,Stripe,8210,1847,N/A,Wells Fargo,0,0,,N/A,No,No,0.1919,0.1919,-58.68,USD 12.78,31034.08 USD,€27680.83,USA,JP,Flagged,
PAY00001867,PAY00001867,ORD0003988,ORD0003988,CUST000545,CUST000545,12/17/2021,2020/09/19,??,"$25,013.24",usd,EUR,paypal,Wire,TXN4NS1PRO53RRH,TXN0662200102,failed,Completed,Authorize.net,,5304,2227,N/A,Wells Fargo,0,,,,No,No,0.7671,,0.86,$36.46,8476.02 USD,€4708.19,United States,DE,Auto-processed,
PAY00001868,PAY00001868,ORD0002763,ORD0002763,CUST000608,CUST000608,2023/09/27,2021/12/16,18226.21,6666.33,USD,EUR,,ACH,TXNP39J9DEPX2ZU,TXN5598208909,Pending,Failed,N/A,Square,N/A,5137,N/A,Wells Fargo,NULL,0,,,0,0,0.2416,0.2416,USD 68.47,USD 53.36,954.8 USD,€31729.78,United States of America,IN,∑ special,
PAY00001869,PAY00001869,ORD9992728,ORD9992728,CUST000418,CUST000418,"June 10, 2022","December 19, 2020","$39,713.38",38331.34,N/A,GBP,credit_card,Credit Card,TXNLZC4NSVQBA06,TXN6175019411,Refunded,Failed,PayPal,Square,9034,2069,,Chase,0,0,,,0,0,0.5569,0.5569,53.39,USD 65.96,€33042.19,"$21,045.38",USA,FR,,
PAY00000555,PAY00001870,ORD0001186,ORD0001186,CUST000919,CUST000919,2023/08/19,2020/03/26,£21369.28,"$33,447.50",USD,GBP,wire,PayPal,TXN0HJA8RUJFXH9,TXN9257716569,Failed,Pending,Braintree,Stripe,8107,9979,Citi,BofA,2766.2,9645.1,09/22/2022,2022-09-22,No,No,0.8549,0.8549,60.51,16.09,??,$14975.0,U.S.A,GB,Auto-processed,
PAY00001871,PAY00001871,ORD0002163,ORD0002163,CUST000538,CUST000538,"October 23, 2022",10/28/2023,34128.55,49283.95,EUR,USD,Credit Card,ACH,TXNF0KKM2939GDD,TXN9675262445,refunded,Completed,Stripe,PayPal,3062,1372,Citi,Chase,0,0,,,false,false,0.1016,0.1016,0.67 USD,€3.55,1064.09,N/A,United States,DE,,null
PAY00001872,PAY00001872,ORD0000343,ORD0000343,CUST001989,,"January 06, 2022",NaN,36002.99,USD 5978.58,USD,USD,ACH,ACH,TXN7AA4J7KAP14D,TXN2637193388,completed,Failed,Authorize.net,PayPal,7666,8763,,BofA,21335.3 USD,44259.96,2022-06-23,2022-06-23,false,false,0.1058,0.1058,99.86 USD,€12.28,10411.02 USD,$40469.33,USA,FR,Flagged,
PAY00001873,PAY00001873,ORD0004161,ORD0004161,CUST001596,CUST001596,N/A,26-07-2020,47884.84,49059.59 USD,NULL,USD,credit_card,Credit Card,TXN1YJF4VRI70B2,TXN7803125997,Pending,null,Square,Stripe,1668,9959,Barclays,Wells Fargo,0,0,NaN,,No,No,0.857,0.857,USD 27.75,$8.15,40640.19 USD,£22971.26,United States of America,GB,Manual review,
PAY00001874,PAY00001874,ORD0002835,ORD0002835,CUST001329,CUST001329,"July 25, 2022",04/16/2023,USD 17763.93,USD 24343.93,$,GBP,BTC,Wire,TXN4WD0B7MC0OQL,TXN7303005053,Refunded,Completed,Adyen,PayPal,2489,3325,HSBC,Wells Fargo,0,0,,,No,No,0.7177,0.7177,$20.55,42.06,9892.21,$46486.18,United States of America,US,,
PAY00001875,PAY00001875,ORD0003250,ORD0003250,NaN,CUST001825,"June 26, 2023",,£12740.16,49104.87,INR,USD,paypal,ACH,TXN9TYCLL3OBGF4,TXN4539920593,refunded,Pending,Adyen,NaN,6881,5067,N/A,Chase,0,0,,,0,NULL,0.2708,0.2708,46.38 USD,14.17,USD 7836.42,USD 18619.88,USA,JP,Flagged,
PAY00001876,,ORD0001999,ORD0001999,CUST001197,CUST001197,2022/04/09,2022-06-19,£20666.99,26473.81,EUR,EUR,ACH,Wire,TXN8R50667ZZ5JS,TXN4595471577,COMPLETED,Failed,,PayPal,8694,1632,,BofA,0,0,,,0,0,NULL,0.5937,74.53 USD,49.68,$1620.82,USD 13211.6,US,IN,Manual review,
PAY00001877,PAY00001877,ORD0000999,ORD0000999,CUST000614,CUST000614,11/10/2020,280823,USD 38954.99,3403.88,JPY,USD,ACH,Credit Card,TXNCXN1GL9BF1MT,TXN0515939730,chargeback,Failed,Adyen,Stripe,7496,7311,Barclays,Wells Fargo,0,0,,,False,False,0.644,0.644,6.92,$61.53,£41509.91,15643.43,United States,JP,null,
PAY00001878,PAY00001878,ORD0002734,ORD0002734,CUST000288,CUST000288,10/21/2021,11/13/2023,41559.09 USD,"$5,819.51",,EUR,cash,ACH,TXNVUN5UJFMQ4TY,TXN3089333280,chargeback,Failed,STRIPE,Square,4793,5816,Barclays,Wells Fargo,0,0,,,No,No,NaN,NaN,$66.48,$70.93,36604.17,39341.65 USD,USA,DE,Auto-processed,
PAY00001879,PAY00001879,ORD0001700,ORD0001700,CUST001883,CUST001883,10/09/2021,260422,10010.85,41591.23,$,USD,cash,ACH,TXN0X1BS4MKVPZJ,TXN5026383839,Failed,Completed,PayPal,Square,7346,5753,Citi,BofA,0,0,,,False,NULL,0.7125,0.7125,€26.45,-1901,USD 35195.42,"$4,417.62",US,JP,Auto-processed,
PAY00001880,PAY00001880,ORD0004370,ORD0004370,CUST000616,CUST000616,03-09-2021,05/29/2020,$13580.52,NaN,$,GBP,wire,Wire,TXN5DD4JKPBGOJV,TXN7620612399,Pending,Completed,Authorize.net,Square,2898,4480,HSBC,BofA,0,,,,No,No,NULL,0.2569,35.03,60.91,,49641.46,U.S.A,JP,∑ special,
PAY00001881,PAY00001881,ORD0001139,ORD0001139,CUST001035,,"October 08, 2021","May 29, 2022",€48208.76,26872.74,JPY,GBP,Credit Card,null,TXN8QRXHJZK8U1S,TXN4048623077,N/A,Completed,STRIPE,Stripe,4464,8076,Wells Fargo,Wells Fargo,0,NULL,,,false,false,0.772,0.772,44.38,£75.48,-7107,£30229.51,United States of America,FR,,
PAY00001882,PAY00001882,ORD0003732,ORD0003732,CUST000226,CUST000226,03/13/2023,2020/01/25,34993.94,-2428,JPY,GBP,crypto,PayPal,TXNE781OBXU5GET,TXN3656932570,Completed,Failed,Square,Square,3958,1532,N/A,BofA,0,0,,,0,0,0.0995,0.0995,32.66,TBD,$37776.82,22861.14,United States of America,GB,<b>note</b>,
PAY00001883,PAY00001883,ORD0002521,ORD0002521,CUST000316,CUST000316,2023-04-05,2023-10-29,£15713.26,4199.17,JPY,EUR,crypto,ACH,TXNHLKX2WBIUXO9,TXN0919416151,Failed,Failed,Authorize.net,PayPal,hidden,6146,Citi,Wells Fargo,0,0,,,No,No,0.5919,0.5919,$84.05,NaN,4000.02,6216.4,United States of America,GB,Manual review,
PAY00001884,PAY00001884,ORD9085281,ORD9085281,CUST001994,CUST001994,09/15/2020,171221,£37818.89,€20774.59,NaN,EUR,debit,Wire,TXNTIPPFK41H01L,TXN4319631621,FAILED,Pending,Square,PayPal,7578,7579,Citi,Chase,0,0,,,null,0,0.296,0.296,$11.23,79.85 USD,€34577.35,£34907.88,U.S.A,GB,,
PAY00001885,PAY00001885,ORD0003754,ORD0003754,CUST001464,CUST001464,191021,"May 16, 2021",€22661.77,£8420.92,GBP,USD,credit_card,PayPal,NULL,TXN2822583273,completed,N/A,STRIPE,PayPal,5644,5519,HSBC,BofA,0,0,,,0,,0.7759,0.7759,$78.52,??,USD 12134.14,$33373.54,USA,IN,,
PAY00001886,PAY00001886,ORD0002993,ORD0002993,CUST001408,CUST001408,31-01-2023,11-12-2022,£34818.31,"$40,489.71",$,EUR,debit,PayPal,TXNE4HM4A4LAO1A,TXN1272860565,failed,Refunded,PayPal,N/A,4768,5423,HSBC,Chase,0,0,,,0,NaN,0.09,0.09,82.44,84.83 USD,€37074.29,N/A,U.S.A,,,
